Rainfall - (MM), Year, Month, Country, ISO3
96.2197, 2008, May, Armenia, ARM
82.7902, 2008, Jun, Armenia, ARM
47.1216, 2008, Jul, Armenia, ARM
27.2345, 2008, Aug, Armenia, ARM
45.0583, 2008, Sep, Armenia, ARM
25.8454, 2008, Oct, Armenia, ARM
9.08285, 2008, Nov, Armenia, ARM
28.5885, 2008, Dec, Armenia, ARM
19.9744, 2009, Jan, Armenia, ARM
23.5632, 2009, Feb, Armenia, ARM
49.7824, 2009, Mar, Armenia, ARM
74.1269, 2009, Apr, Armenia, ARM
62.873, 2009, May, Armenia, ARM
100.81, 2009, Jun, Armenia, ARM
78.8432, 2009, Jul, Armenia, ARM
60.7963, 2009, Aug, Armenia, ARM
91.1292, 2009, Sep, Armenia, ARM
15.5732, 2009, Oct, Armenia, ARM
43.3864, 2009, Nov, Armenia, ARM
19.034, 2009, Dec, Armenia, ARM
41.2058, 2010, Jan, Armenia, ARM
42.7634, 2010, Feb, Armenia, ARM
52.2882, 2010, Mar, Armenia, ARM
123.19, 2010, Apr, Armenia, ARM
104.602, 2010, May, Armenia, ARM
72.9102, 2010, Jun, Armenia, ARM
59.4843, 2010, Jul, Armenia, ARM
25.9398, 2010, Aug, Armenia, ARM
24.7601, 2010, Sep, Armenia, ARM
80.1416, 2010, Oct, Armenia, ARM
0.14251, 2010, Nov, Armenia, ARM
1.57879, 2010, Dec, Armenia, ARM
28.8083, 2011, Jan, Armenia, ARM
52.1512, 2011, Feb, Armenia, ARM
31.9906, 2011, Mar, Armenia, ARM
101.182, 2011, Apr, Armenia, ARM
111.296, 2011, May, Armenia, ARM
58.8072, 2011, Jun, Armenia, ARM
70.5457, 2011, Jul, Armenia, ARM
41.4724, 2011, Aug, Armenia, ARM
24.453, 2011, Sep, Armenia, ARM
48.2384, 2011, Oct, Armenia, ARM
38.4743, 2011, Nov, Armenia, ARM
8.21314, 2011, Dec, Armenia, ARM
18.958, 2012, Jan, Armenia, ARM
32.5623, 2012, Feb, Armenia, ARM
27.6703, 2012, Mar, Armenia, ARM
33.3672, 2012, Apr, Armenia, ARM
83.9191, 2012, May, Armenia, ARM
65.6714, 2012, Jun, Armenia, ARM
82.8743, 2012, Jul, Armenia, ARM
11.3194, 2012, Aug, Armenia, ARM
30.1001, 2012, Sep, Armenia, ARM
27.5296, 2012, Oct, Armenia, ARM
23.1306, 2012, Nov, Armenia, ARM
35.7696, 2012, Dec, Armenia, ARM
33.2722, 2013, Jan, Armenia, ARM
27.2637, 2013, Feb, Armenia, ARM
38.2527, 2013, Mar, Armenia, ARM
47.2407, 2013, Apr, Armenia, ARM
112.1, 2013, May, Armenia, ARM
68.861, 2013, Jun, Armenia, ARM
43.7478, 2013, Jul, Armenia, ARM
24.7626, 2013, Aug, Armenia, ARM
31.8521, 2013, Sep, Armenia, ARM
32.6155, 2013, Oct, Armenia, ARM
26.8037, 2013, Nov, Armenia, ARM
22.1945, 2013, Dec, Armenia, ARM
27.2229, 2014, Jan, Armenia, ARM
6.87519, 2014, Feb, Armenia, ARM
52.9478, 2014, Mar, Armenia, ARM
39.3785, 2014, Apr, Armenia, ARM
81.3658, 2014, May, Armenia, ARM
57.8514, 2014, Jun, Armenia, ARM
31.6296, 2014, Jul, Armenia, ARM
22.8213, 2014, Aug, Armenia, ARM
64.701, 2014, Sep, Armenia, ARM
53.8137, 2014, Oct, Armenia, ARM
46.6332, 2014, Nov, Armenia, ARM
23.1089, 2014, Dec, Armenia, ARM
14.9339, 2015, Jan, Armenia, ARM
30.8042, 2015, Feb, Armenia, ARM
58.7665, 2015, Mar, Armenia, ARM
68.4746, 2015, Apr, Armenia, ARM
97.9939, 2015, May, Armenia, ARM
87.076, 2015, Jun, Armenia, ARM
5.25438, 2015, Jul, Armenia, ARM
61.8219, 2015, Aug, Armenia, ARM
46.1683, 2015, Sep, Armenia, ARM
110.472, 2015, Oct, Armenia, ARM
22.9813, 2015, Nov, Armenia, ARM
22.6799, 2015, Dec, Armenia, ARM
43.8423, 2016, Jan, Armenia, ARM
25.1833, 2016, Feb, Armenia, ARM
34.9079, 2016, Mar, Armenia, ARM
43.1973, 2016, Apr, Armenia, ARM
88.7397, 2016, May, Armenia, ARM
117.426, 2016, Jun, Armenia, ARM
70.9606, 2016, Jul, Armenia, ARM
39.913, 2016, Aug, Armenia, ARM
62.812, 2016, Sep, Armenia, ARM
39.7004, 2016, Oct, Armenia, ARM
32.6446, 2016, Nov, Armenia, ARM
32.549, 2016, Dec, Armenia, ARM

