"Year","Country","JanTemperature","FebTemperature","MarTemperature","AprTemperature","MayTemperature","JunTemperature","JulTemperature","AugTemperature","SepTemperature","OctTemperature","NovTemperature","DecTemperature","JanRain","FebRain","MarRain","AprRain","MayRain","JunRain","JulRain","AugRain","SepRain","OctRain","NovRain","DecRain","ATemperature","AMaxTemperature","AMinTemperature","APrecipitation"
1959,"Venezuela",25.438,25.6188,26.4099,26.8223,25.7805,24.5911,24.7305,24.9331,25.1983,25.3372,25.2617,25.735,25.8505,32.2661,48.7431,64.0655,207.919,304.733,301.651,262.57,222.657,131.457,146.676,62.6135,26.44,31.94,22.64,445.782
1960,"Venezuela",25.2963,25.9172,26.3319,26.2257,25.6598,24.8099,24.5528,25.0086,25.3365,25.7143,25.6827,24.9693,48.3822,32.3816,19.6385,126.752,239.639,271.765,320.714,280.182,175.65,123.677,102.015,104.846,26.92,31.94,22.98,490.0475
1961,"Venezuela",25.4031,25.5507,26.378,26.7412,26.4715,25.0239,24.5298,24.9624,25.1377,25.4925,25.0762,24.8036,29.4027,22.9204,76.4067,57.0504,91.5352,252.927,365.794,264.54,250.699,192.707,182.324,77.5303,27.2,31.925,23.55,438.3
1962,"Venezuela",24.9278,25.3345,26.1956,26.4413,25.6904,24.4654,24.4512,24.8597,25.4069,25.766,25.7232,25.395,31.051,35.2761,69.5459,59.4098,278.412,349.317,331.518,339.209,191.838,129.073,117.645,44.1889,26.86,32.02,22.86,592.98
1963,"Venezuela",25.1716,25.6211,25.9597,25.9704,24.9688,24.8653,24.8303,25.4481,25.811,26.2419,25.6446,25.4402,48.9176,55.0582,56.8112,164.152,381.091,320,318.353,228.965,172.523,134.69,156.201,50.8329,26.75,31.4333333333333,23.1666666666667,686.583333333333
1964,"Venezuela",25.3388,26.2498,26.6546,26.2013,26.1069,24.699,24.4114,24.9197,25.3586,25.2464,25.3225,24.4357,15.7711,31.296,27.0301,140.016,180.368,306.921,368.26,248.387,178.032,167.278,83.4138,87.1664,26.98,31.38,23.44,694
1965,"Venezuela",24.9502,25.0389,26.1647,26.1309,25.4695,24.4802,24.8117,24.777,25.5781,25.8392,25.5334,25.5743,64.012,60.0095,30.6833,70.2558,262.678,281.809,242.505,229.071,185.624,136.803,139.456,49.9536,26.55,30.875,23.125,237.29
1966,"Venezuela",25.8597,26.0208,26.4662,26.4879,26.0681,24.9964,24.7503,24.9172,25.2788,25.6061,25.4159,24.8772,37.2332,26.6319,67.6491,67.9037,222.266,341.789,393.732,273.537,211.372,149.791,162.226,132.556,27.825,31.725,24.75,701.68
1967,"Venezuela",24.8462,25.402,25.6571,25.5973,25.3625,24.6002,24.2678,24.6107,25.1577,25.3806,25.406,24.9149,57.4641,35.9882,54.9212,214.718,190.336,315.58,343.13,240.873,162.577,138.469,120.887,68.8039,26.86,31.36,23.36,451.44
1968,"Venezuela",24.79,25.4986,25.8407,25.6383,24.9608,24.4435,24.5072,24.8639,25.1753,25.5495,25.5057,25.2468,49.0472,57.5058,52.5451,180.062,202.347,356.752,244.914,194.955,183.019,141.861,124.725,63.7696,27.3666666666667,31.9666666666667,23.9,NA
1969,"Venezuela",25.1402,25.7227,26.9595,26.705,26.4637,25.6006,25.0474,25.0374,25.69,25.3456,25.829,25.6771,101.48,88.0252,44.1595,138.106,213.283,255.717,247.597,276.355,158.836,222.112,133.823,75.9178,NA,NA,NA,NA
1970,"Venezuela",25.2328,25.7686,26.2919,26.3793,25.8446,24.8973,24.483,24.6792,24.876,25.6543,25.1911,25.0193,108.932,82.3623,57.0012,84.1889,229.276,284.55,339.045,324.85,229.46,133.378,143.21,98.6625,NA,NA,NA,NA
1971,"Venezuela",24.5151,25.0302,25.4559,25.4995,24.8055,24.4702,24.4591,24.4631,24.7539,24.6221,24.8445,24.5507,69.0669,54.8158,66.3582,131.113,225.844,305.287,234.376,271.463,178.961,172.02,159.029,66.6535,NA,NA,NA,NA
1972,"Venezuela",24.4164,25.1234,25.7909,25.4378,24.9379,25.1156,24.9938,25.0936,25.7167,25.7085,25.603,25.5399,122.356,56.9328,151.763,188.686,277.742,200.29,282.406,188.192,155.312,159.061,123.412,44.7705,NA,NA,NA,NA
1973,"Venezuela",26.0276,26.489,26.7843,26.4763,26.0019,25.2837,25.2839,25.0516,24.9028,25.7053,25.0936,24.2092,20.6325,15.015,50.2623,83.5643,138.965,253.882,253.142,274.776,271.076,217.967,188.444,90.9916,26,29.4,23.2,NA
1974,"Venezuela",24.4527,25.4642,25.4713,25.532,25.5024,25.1598,24.7586,24.6571,24.7895,25.1227,25.2809,24.5632,50.8441,50.1175,69.634,84.7905,162.792,167.377,289.342,258.898,283.046,177.332,132.851,41.2985,25.4,28.6,22.6,NA
1975,"Venezuela",24.6183,24.9418,26.1536,25.8696,25.4327,24.9683,24.3729,24.8996,25.0434,24.8446,25.0474,24.3368,37.5836,33.7466,36.3101,64.8622,211.434,254.262,233.768,273.669,229.391,174.265,103.033,179.016,25.8,29.4,22.9,NA
1976,"Venezuela",23.9112,24.6083,24.7546,25.4778,25.3315,24.1947,24.2856,25.2493,25.6837,25.8816,25.3861,24.9288,73.2288,58.4078,94.2992,202.973,195.996,368.849,265.285,180.021,108.608,175.175,93.9953,59.9655,26,29.6,22.7,NA
1977,"Venezuela",25.356,25.7567,26.2367,26.4189,25.6546,24.7357,24.9157,25.3374,25.5455,25.6814,25.6908,24.913,31.9954,22.5611,62.244,69.925,215.331,313.051,272.94,254.685,183.27,147.546,123.661,39.839,26.6,30.1,22.8,NA
1978,"Venezuela",25.0253,26.3641,26.6337,26.3515,25.8251,24.5254,24.9036,24.4445,25.4981,25.5022,25.8234,24.9281,27.1598,35.394,59.5398,203.286,218.362,343.627,215.49,291.535,224.34,154.523,103.344,81.88,26.9,30.4,23.3,NA
1979,"Venezuela",24.9552,25.8358,26.2655,26.1065,26.0083,24.9495,25.1214,25.4218,25.386,25.8042,26.0599,25.4764,26.4183,9.72904,105.861,157.739,228.019,378.886,239.09,252.108,250.678,172.45,144.629,114.874,27.6,30.9,23.9,NA
1980,"Venezuela",25.4394,26.0418,26.5068,26.8712,26.2016,25.4271,25.0164,25.1118,25.6388,25.4931,25.3493,25.4454,30.4324,25.5932,34.1739,112.526,275.703,297.284,330.167,259.393,222.027,170.52,146.367,61.2219,28,30.2,24.5,611.15
1981,"Venezuela",25.6958,26.128,26.6893,25.6808,25.3841,24.6922,24.4109,24.7108,25.0039,25.5616,26.0253,25.8087,38.5176,115.635,46.3958,304.301,306.76,311.171,260.801,387.208,227.517,160.804,111.112,94.5466,27.4,30.5,24,2520.22
1982,"Venezuela",25.461,25.7524,26.0161,25.7224,25.4968,24.9286,24.5444,24.98,25.5033,25.4702,25.5796,25.3437,46.9217,72.9155,70.2064,265.659,282.014,302.364,254.148,171.157,148.406,150.338,71.0226,79.9506,26.5,29.7,23.7,1218.17
1983,"Venezuela",25.8323,26.3811,27.3388,26.6076,25.7925,25.3463,25.2022,25.3369,25.5505,25.6271,25.8936,25.1541,58.2359,58.2717,39.5653,204.73,289.103,277.285,240.215,243.65,127.893,137.06,51.085,106.037,26.3125,31.3571428571429,21.75,883.658333333333
1984,"Venezuela",25.0491,25.7125,26.3963,26.5879,25.6595,24.938,24.2813,24.6576,24.6914,24.9412,25.0278,24.3557,92.9335,40.7297,26.477,87.9178,170.676,259.087,284.77,321.495,250.788,188.379,166.31,94.1794,25.9,30,22.7,757.21
1985,"Venezuela",24.6783,24.7893,25.7581,26.1818,25.4397,24.5231,24.4115,24.4302,25.0848,25.1708,24.8977,24.3901,28.2863,22.6076,58.3125,143.75,240.254,237.284,310.029,384.343,200.74,194.095,183.414,97.9357,25.9,30,22.6,1936.02
1986,"Venezuela",24.8833,25.425,26.0428,26.4123,25.6556,24.6456,24.5271,25.2023,25.1562,25.0557,25.0796,24.8556,60.8985,52.255,42.033,87.8378,259.894,414.2,306.422,192.674,232.554,218.211,154.528,70.509,26.6,30.7,23.3,481.83
1987,"Venezuela",25.221,26.2458,27.0211,27.2013,25.9914,25.4592,25.2367,25.5095,25.892,26.095,26.2737,26.0523,32.689,26.9476,61.8034,112.878,269.535,241.294,289.343,251.294,204.106,212.059,112.06,80.7109,27.1,31.3,24,687.53
1988,"Venezuela",25.5513,26.0377,26.7186,27.0508,26.6142,25.2618,24.7534,24.8857,25.2165,25.4173,25.1487,24.4898,40.3692,55.3421,19.9602,69.2556,136.802,344.841,357.727,415.278,208.797,234,152.979,116.907,26.7,31.1,23.5,NA
1989,"Venezuela",24.4186,24.931,25.2526,25.7176,24.9472,24.3817,24.4706,25.3667,25.2719,25.2105,25.1712,24.9272,71.1394,51.6105,70.5568,52.0491,214.499,243.985,298.114,209.198,227.842,158.232,148.714,50.8285,26.3,30.4,23.1,NA
1990,"Venezuela",25.0779,25.5146,26.206,26.3344,25.6197,25.2254,24.8037,25.1064,25.8624,25.8405,25.9076,25.4198,61.0655,59.136,73.7338,172.6,262.598,341.542,254.137,273.827,189.944,188.053,132.102,112.487,26.9,31.1,23.7,NA
1991,"Venezuela",25.3039,26.2428,26.356,26.2668,26.2324,25.4033,24.7722,24.6109,25.2038,25.2235,25.3882,24.7065,28.2094,32.8484,99.427,111.169,133.082,279.263,295.488,282.4,196.447,150.719,105.845,56.1308,26.46,31.2666666666667,21.78,1025.64384615385
1992,"Venezuela",25.0708,25.8245,26.5486,26.654,25.7484,25.0465,24.6541,24.4472,24.9352,25.3199,25.2997,24.7799,26.4996,31.6262,20.6671,149.322,202.563,266.931,240.062,233.313,209.156,93.222,123.639,57.0832,27.18,32,22.62,898.17
1993,"Venezuela",24.9611,25.7059,25.9324,26.1377,25.3825,24.7993,24.702,25.1722,25.1457,25.8053,25.3926,25.245,43.4567,36.2266,58.4273,143.784,285.768,307.209,295.715,265.445,197.019,131.818,176.593,66.2007,26.33,31.22,21.83,1065.5275
1994,"Venezuela",25.1768,25.4306,26.0905,26.3028,25.7316,24.938,24.2835,24.7418,25.3216,25.3775,25.3243,24.9216,32.1859,50.5955,73.7253,109.97,183.542,278.35,272.261,305.357,243.923,179.074,156.025,69.8069,25.7,30.1,22.1,422.95
1995,"Venezuela",25.4674,26.0551,26.63,26.8783,26.3108,25.22,25.0002,25.0493,25.817,25.6174,25.5933,25.5743,45.6243,12.3765,84.7948,84.8096,179.985,328.758,348.421,316.836,190.251,163.797,160.152,80.5294,26.985,32.025,21.815,1062.87722222222
1996,"Venezuela",25.4361,26.2265,26.608,26.7268,25.6664,24.6121,24.652,25.0533,25.5011,25.7505,25.5062,25.3303,46.9007,77.9601,61.5233,72.9725,257.667,372.811,363.68,275.709,187.594,159.521,178.705,92.579,26.7684210526316,31.6315789473684,21.9421052631579,1251.916875
1997,"Venezuela",25.1716,25.1837,25.7563,26.5401,25.9588,25.5363,25.0528,25.5097,26.0806,26.528,26.1991,25.8191,89.09,88.0755,53.8413,104.484,231.342,220.323,350.2,194.03,122.886,120.725,123.858,56.2408,27.6125,32.425,23.2625,767.602857142857
1998,"Venezuela",26.3178,27.0064,27.6464,27.4005,26.3985,25.3894,25.4726,26.1133,26.0652,26.0391,25.7583,25.5637,15.4331,55.7084,55.6506,179.824,365.189,418.153,347.876,221.894,183.302,179.873,148.906,122.236,27,31.3,23.9,670.85
1999,"Venezuela",25.2909,25.4665,26.2324,25.794,26.0935,25.2415,24.8322,24.8617,25.3331,25.3528,25.9459,25.3951,118.777,89.5791,63.4552,251.791,142.82,285.073,341.369,332.845,306.161,250.637,113.526,101.566,27.2333333333333,31.6666666666667,23.2333333333333,NA
2000,"Venezuela",25.1017,25.2935,25.6776,26.1723,25.8517,25.0443,24.9719,25.3913,25.2648,25.806,25.5962,25.305,67.4393,89.0577,115.564,84.6751,270.255,314.471,244.835,255.53,223.552,138.487,156.708,82.0257,26.3666666666667,31.2333333333333,22.4,NA
2001,"Venezuela",25.3533,25.7096,26.5628,26.5631,26.5363,25.2335,25.3884,25.8074,25.6945,26.1246,26.2474,26.3069,15.3493,35.4693,27.462,89.3868,170.665,251.258,248.307,229.227,202.462,124.731,81.3845,96.3591,26.45,31.55,22.65,NA
